"alpha","alpha_name","case_num","case_id","system","library","loss","policy","n_step","n_eff","mean_scaled_proxy","se_scaled_proxy","mean_scaled_mse","mean_scaled_fro_sq","mean_scaled_bures_sq"
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",32,3200,188.16,0,1.3223991053782,21.1583856860511,82.8734622460701
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",33,3300,188.54,0,1.36029442418044,21.764710786887,84.5561055308182
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",34,3400,188.586666666667,0,1.41307454454373,22.6091927126997,87.2374508439207
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",35,3500,188.3,0,1.47266666546766,23.5626666474825,92.8018916356822
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",36,3600,187.68,0,1.51781500246329,24.2850400394126,93.077111596886
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",37,3700,186.726666666667,0,1.54229115687551,24.6766585100082,89.9271656681807
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",38,3800,185.44,0,1.68056913759186,26.8891062014698,102.203008451252
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",39,3900,183.82,0,1.23711131933292,19.7937811093268,97.7828549234445
0.9,"Case II",12,"2q_A_observable","2q","A","observable","oracle_GI1",40,4000,182.685558551429,0,1.23787543366997,19.8060069387196,97.8452387325355
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",1,100,Inf,NA,0.390437808897836,6.24700494236538,4.03184109021434
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",2,200,Inf,NA,0.853795710097858,13.6607313615657,10.6488421676133
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",3,300,Inf,NA,1.459594434159,23.3535109465441,24.4590069065736
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",4,400,Inf,NA,0.694155506413585,11.1064881026174,15.2664615594274
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",5,500,15.7125,0,0.601526243736329,9.62441989978126,23.94371378944
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",6,600,18.2432493259284,0,0.682379248883392,10.9180679821343,25.0233577201145
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",7,700,18.6587908802498,0,0.717340279869686,11.477444477915,34.4049777053731
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",8,800,18.3243324345712,0,0.648315926713416,10.3730548274147,31.5351164623411
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",9,900,17.3780619944463,0,0.84572089830086,13.5315343728138,35.0814299995231
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",10,1000,15.7125,0,0.956090556910096,15.2974489105615,38.8317420703396
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",11,1100,16.9099023658451,0,1.03705404738292,16.5928647581267,42.1960533543527
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",12,1200,16.9471662172856,0,1.0512455048531,16.8199280776496,55.9464449942656
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",13,1300,16.7344300687261,0,0.968808445850329,15.5009351336053,50.2181283570007
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",14,1400,16.3433469600833,0,0.925267619618563,14.804281913897,54.0189722376408
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",15,1500,15.7125,0,0.599263128060902,9.58821004897444,43.0214238958293
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",16,1600,16.4881108115237,0,0.583034351731764,9.32854962770822,44.027879789218
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",17,1700,16.456117737244,0,0.566724545228419,9.06759272365471,46.4514238848788
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",18,1800,16.2991246629642,0,0.626733149216645,10.0277303874663,44.0499371898757
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",19,1900,16.0657532943422,0,0.70000892010045,11.2001427216072,47.793592489662
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",20,2000,15.7125,0,0.747861281905389,11.9657805104862,53.6264570511313
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",21,2100,16.2840122640749,0,0.755143432323299,12.0822949171728,53.5724003757679
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",22,2200,16.2344414195071,0,0.830304430011766,13.2848708801883,55.0604638187672
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",23,2300,16.1098705749392,0,0.846816765615156,13.5490682498425,61.0746274426817
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",24,2400,15.9471498651857,0,0.744158510418737,11.9065361666998,52.0013222070176
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",25,2500,15.7125,0,0.783822133308795,12.5411541329407,65.4190762696508
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",26,2600,16.1642720274904,0,0.739895687270549,11.8383309963288,70.9663639502373
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",27,2700,16.1109747977785,0,0.629900386434019,10.0784061829443,64.9018729260292
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",28,2800,16.0076775680666,0,0.625114862118156,10.0018377938905,63.9946840089538
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",29,2900,15.8840651691774,0,0.491997173995152,7.87195478392243,50.0136186095665
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",30,3000,15.7125,0,0.489229679414829,7.82767487063726,55.775846548907
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",31,3100,16.0857399135221,0,0.482289829972336,7.71663727955738,57.9672369771777
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",32,3200,16.0332061780136,0,0.497152978308097,7.95444765292955,74.7709519372226
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",33,3300,15.9449581567908,0,0.496545404607815,7.94472647372504,75.9980010533148
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",34,3400,15.845855067784,0,0.462816279104943,7.40506046567909,70.9474392195167
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",35,3500,15.7125,0,0.475489082151257,7.60782531442012,74.544636227319
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",36,3600,16.0303391412704,0,0.50266852668025,8.042696426884,77.5948958543862
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",37,3700,15.9800906253533,0,0.611079998986839,9.77727998378943,79.3165910634889
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",38,3800,15.9030563951505,0,0.605267871205281,9.68428593928449,78.7419573399935
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",39,3900,15.8206226896167,0,0.633674896176176,10.1387983388188,82.3909740138556
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","uniform",40,4000,15.7125,0,0.570041405158139,9.12066248253022,75.3984370904854
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",1,100,Inf,NA,0.41078571881257,6.57257150100113,5.53885677271586
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",2,200,Inf,NA,1.03491183933312,16.5585894293299,16.0273153193154
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",3,300,Inf,NA,1.69871312988865,27.1794100782185,27.418838409726
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",4,400,Inf,NA,1.25477691172271,20.0764305875633,28.116190174723
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",5,500,15.7125,0,1.3036693746603,20.8587099945649,34.3424219502699
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",6,600,16.605,0,1.61266030647608,25.8025649036173,33.9392617673953
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",7,700,16.7475,0,1.33841069606303,21.4145711370085,31.6627387765231
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",8,800,16.2628337827144,0,1.37453854794734,21.9926167671574,37.5895897675357
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",9,900,15.0588760111074,0,0.807824386127014,12.9251901780322,37.5869633551326
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",10,1000,15.7125,0,0.560636482620053,8.97018372192085,35.852900923902
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",11,1100,15.90875,0,0.591427656357845,9.46284250172552,35.2051597489678
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",12,1200,15.855,0,0.605861653079939,9.69378644927902,33.0012255962479
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",13,1300,15.617784965637,1.25607396694702e-15,0.688794403368343,11.0207104538935,35.0001175636541
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",14,1400,15.1408060798335,0,0.743949970329942,11.9031995252791,35.6029650832801
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",15,1500,15.284792228393,1.25607396694702e-15,0.923460949403213,14.7753751904514,40.4350332633447
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",16,1600,15.3037783769525,0,1.04717149429373,16.7547439086997,43.6039141859125
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",17,1700,15.2412681568901,0,1.05519093095194,16.883054895231,51.1444595580368
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",18,1800,15.0588760111074,0,1.16836596197628,18.6938553916204,53.0878844212405
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",19,1900,15.2163618226311,0.0333815886844366,1.06670770853489,17.0673233365582,50.9025308794479
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",20,2000,15.2672229711907,0.0351385144046707,1.00429472425992,16.0687155881587,51.0586145636169
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",21,2100,15.2592060537315,0.0207735061436383,1.06481601635585,17.0370562616937,52.3867532535235
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",22,2200,15.2163769244013,0,1.07767531943111,17.2428051108978,54.6671541283946
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",23,2300,15.0808451334954,0,1.03307026291935,16.5291242067096,56.2377648074927
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",24,2400,15.136534052343,0,0.993727199414304,15.8996351906289,57.4753217488166
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",25,2500,15.1422229711907,0,0.844671282924769,13.5147405267963,54.3015844093203
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",26,2600,15.1245258762931,1.25607396694702e-15,0.879657455549759,14.0745192887961,57.0502398310304
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",27,2700,15.0588760111074,0,0.896953730853886,14.3512596936622,48.0359068729446
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",28,2800,15.1287091197502,0.0120969600832668,0.915373534425419,14.6459765508067,58.2328338060053
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",29,2900,15.1511630168841,0.0125289943719551,0.790323841882232,12.6451814701157,50.7216000100941
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",30,3000,15.1488699303319,0.00199372663257424,0.73917357488541,11.8267771981666,57.1780299936508
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",31,3100,15.1229265902962,0.00206018418699205,0.637564714051942,10.2010354248311,50.1194636322424
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",32,3200,15.0648579132247,0,0.659858014798195,10.5577282367711,52.8936362412768
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",33,3300,15.0936704372987,0,0.69012669310654,11.0420270897046,57.8428945206194
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",34,3400,15.0956972470869,0,0.688230104994537,11.0116816799126,58.0431420814772
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",35,3500,15.0901311211386,0,0.617116803503825,9.8738688560612,57.2885796595418
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",36,3600,15.0588760111074,0,0.571373579280851,9.14197726849362,55.8817096093465
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",37,3700,15.0958466646883,0.00408520882792285,0.576606839314989,9.22570942903983,55.5234667811464
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",38,3800,15.1080091871574,0.00419561987732742,0.588315068523027,9.41304109636843,57.2525909831868
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",39,3900,15.1036444072198,0,0.618961717994491,9.90338748791186,71.8202691733174
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","exact",40,4000,15.0913109216708,0,0.646172837413299,10.3387653986128,76.8518125605309
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",1,100,Inf,NA,0.402364781244622,6.43783649991395,4.7275359509479
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",2,200,Inf,NA,0.908582221040013,14.5373155366402,12.2806336951032
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",3,300,Inf,NA,1.48255699593491,23.7209119349586,24.8913630205119
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",4,400,Inf,NA,0.660780125483625,10.572482007738,25.6194452056477
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",5,500,15.7125,0,0.65163243807492,10.4261190091987,30.5063244497497
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",6,600,16.605,0,0.797641975694182,12.7622716111069,35.2106861412465
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",7,700,16.7475,0,0.72696166586309,11.6313866538094,34.5493451924173
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",8,800,16.2628337827144,0,0.780914397857338,12.4946303657174,40.4502544557108
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",9,900,15.0588760111074,0,0.96381967880289,15.4211148608462,45.5204424452169
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",10,1000,15.7125,0,0.855091600196821,13.6814656031491,45.8351268075747
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",11,1100,15.90875,0,0.946398090433601,15.1423694469376,51.032271433534
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",12,1200,15.855,0,0.957719121583537,15.3235059453366,49.90312360555
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",13,1300,15.617784965637,1.25607396694702e-15,0.94624857820645,15.1399772513032,47.2263481483335
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",14,1400,15.1408060798335,0,0.807873897426792,12.9259823588287,46.399369454023
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",15,1500,15.284792228393,0,0.877027363816803,14.0324378210688,52.0529239373407
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",16,1600,15.3037783769525,0,0.78689003891809,12.5902406226894,51.8892632604718
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",17,1700,15.2412681568901,0,0.748111412335333,11.9697825973653,56.095249323463
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",18,1800,15.0588760111074,0,0.745423812616345,11.9267810018615,64.6475198598324
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",19,1900,15.2497434113156,0,0.667346915982766,10.6775506557243,59.7814504951063
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",20,2000,15.3023614855953,0,0.640151774189984,10.2424283870397,62.6192757650088
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",21,2100,15.2799795598751,0,0.590325096575969,9.44520154521551,57.271232341553
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",22,2200,15.2163769244013,0,0.623315013149954,9.97304021039926,61.8716333667382
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",23,2300,15.0808451334954,0,0.652584966628073,10.4413594660492,66.9290033348696
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",24,2400,15.136534052343,0,0.766074657453097,12.2571945192496,81.8383092023853
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",25,2500,15.1422229711907,0,0.700714318612991,11.2114290978079,76.5166800557895
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",26,2600,15.1245258762931,1.25607396694702e-15,0.681888155440312,10.910210487045,75.5742817301768
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",27,2700,15.0588760111074,0,0.70414999548064,11.2663999276902,74.4331594680122
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",28,2800,15.1408060798335,0,0.751061262729424,12.0169802036708,75.6433041779718
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",29,2900,15.1636920112561,0,0.777171040523285,12.4347366483726,79.6745629752969
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",30,3000,15.1508636569644,0,0.744833156574301,11.9173305051888,81.0872379732513
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",31,3100,15.1249867744832,0,0.799136066571889,12.7861770651502,85.8550721052539
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",32,3200,15.0648579132247,0,0.779203777898233,12.4672604463717,88.546477447612
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",33,3300,15.0936704372987,0,0.805528408873956,12.8884545419833,91.9687435489419
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",34,3400,15.0956972470869,0,0.90644490161461,14.5031184258338,95.3351379874237
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",35,3500,15.0901311211386,0,0.896415665974555,14.3426506555929,96.3066140149152
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",36,3600,15.1065516656321,0.0476756545246841,0.91514871391673,14.6423794226677,100.524366226947
0.9,"Case II",13,"2q_B_frobenius","2q","B","frobenius","GI1",37,3700,15.0999318735162,0,0.920575016290518,14.7292002606483,101.396648493624
